"Station Name","AMQUI"
"Province","QUEBEC"
"Latitude","48.47"
"Longitude","-67.43"
"Elevation","166.00"
"Climate Identifier","7050145"
"WMO Identifier","71386"
"TC Identifier","WZS"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2015-01-01 00:00","2015","01","01","00:00"," ","-19.8","","-22.5","","79","","16","","10","","","","99.07","","","","-27","","NA"
"2015-01-01 01:00","2015","01","01","01:00"," ","-19.2","","-22.1","","78","","17","","10","","","","98.99","","","","-26","","NA"
"2015-01-01 02:00","2015","01","01","02:00"," ","-19.0","","-21.9","","78","","17","","10","","","","98.94","","","","-26","","NA"
"2015-01-01 03:00","2015","01","01","03:00"," ","-19.0","","-21.9","","78","","17","","10","","","","98.82","","","","-26","","NA"
"2015-01-01 04:00","2015","01","01","04:00"," ","-18.2","","-20.9","","79","","17","","7","","","","98.76","","","","-24","","NA"
"2015-01-01 05:00","2015","01","01","05:00"," ","-17.2","","-19.5","","83","","17","","8","","","","98.69","","","","-23","","NA"
"2015-01-01 06:00","2015","01","01","06:00"," ","-17.0","","-19.2","","83","","17","","7","","","","98.66","","","","-22","","NA"
"2015-01-01 07:00","2015","01","01","07:00"," ","-16.0","","-17.8","","86","","18","","7","","","","98.64","","","","-21","","NA"
"2015-01-01 08:00","2015","01","01","08:00"," ","-14.6","","-16.6","","84","","16","","8","","","","98.65","","","","-20","","NA"
"2015-01-01 09:00","2015","01","01","09:00"," ","-13.7","","-16.3","","81","","16","","7","","","","98.65","","","","-18","","NA"
"2015-01-01 10:00","2015","01","01","10:00"," ","-11.6","","-15.4","","74","","16","","6","","","","98.57","","","","-15","","NA"
"2015-01-01 11:00","2015","01","01","11:00"," ","-9.3","","-14.2","","67","","18","","10","","","","98.41","","","","-14","","NA"
"2015-01-01 12:00","2015","01","01","12:00"," ","-7.8","","-14.0","","61","","19","","11","","","","98.32","","","","-13","","NA"
"2015-01-01 13:00","2015","01","01","13:00"," ","-6.9","","-13.9","","57","","19","","8","","","","98.29","","","","-11","","NA"
"2015-01-01 14:00","2015","01","01","14:00"," ","-7.6","","-13.0","","66","","18","","11","","","","98.24","","","","-13","","NA"
"2015-01-01 15:00","2015","01","01","15:00"," ","-7.6","","-12.2","","70","","17","","8","","","","98.26","","","","-12","","NA"
"2015-01-01 16:00","2015","01","01","16:00"," ","-8.0","","-12.0","","73","","16","","9","","","","98.28","","","","-13","","NA"
"2015-01-01 17:00","2015","01","01","17:00"," ","-8.3","","-10.7","","83","","16","","9","","","","98.27","","","","-13","","NA"
"2015-01-01 18:00","2015","01","01","18:00"," ","-8.1","","-10.6","","82","","17","","7","","","","98.25","","","","-12","","NA"
"2015-01-01 19:00","2015","01","01","19:00"," ","-8.3","","-10.0","","88","","17","","5","","","","98.25","","","","-11","","NA"
"2015-01-01 20:00","2015","01","01","20:00"," ","-8.3","","-9.4","","92","","17","","3","","","","98.24","","","","-10","","NA"
"2015-01-01 21:00","2015","01","01","21:00"," ","-8.0","","-9.2","","91","","18","","6","","","","98.24","","","","-11","","NA"
"2015-01-01 22:00","2015","01","01","22:00"," ","-7.5","","-9.7","","84","","28","","10","","","","98.30","","","","-12","","NA"
"2015-01-01 23:00","2015","01","01","23:00"," ","-8.5","","-10.1","","88","","33","","10","","","","98.36","","","","-13","","NA"
"2015-01-02 00:00","2015","01","02","00:00"," ","-9.8","","-11.6","","87","","35","","3","","","","98.41","","","","-12","","NA"
"2015-01-02 01:00","2015","01","02","01:00"," ","-11.7","","-12.8","","92","","20","","2","","","","98.40","","","","-13","","NA"
"2015-01-02 02:00","2015","01","02","02:00"," ","-11.6","","-12.6","","92","","0","","1","","","","98.41","","","","-12","","NA"
"2015-01-02 03:00","2015","01","02","03:00"," ","-10.9","","-11.9","","92","","35","","2","","","","98.40","","","","-12","","NA"
"2015-01-02 04:00","2015","01","02","04:00"," ","-10.9","","-12.0","","92","","2","","2","","","","98.37","","","","-12","","NA"
"2015-01-02 05:00","2015","01","02","05:00"," ","-10.9","","-12.2","","90","","1","","3","","","","98.36","","","","-13","","NA"
"2015-01-02 06:00","2015","01","02","06:00"," ","-11.3","","-12.5","","91","","","","0","","","","98.42","","","","","","NA"
"2015-01-02 07:00","2015","01","02","07:00"," ","-12.9","","-14.1","","91","","36","","3","","","","98.50","","","","-15","","NA"
"2015-01-02 08:00","2015","01","02","08:00"," ","-12.0","","-13.2","","91","","34","","3","","","","98.58","","","","-14","","NA"
"2015-01-02 09:00","2015","01","02","09:00"," ","-12.7","","-13.9","","91","","","","0","","","","98.61","","","","","","NA"
"2015-01-02 10:00","2015","01","02","10:00"," ","-11.6","","-13.5","","86","","17","","3","","","","98.68","","","","-13","","NA"
"2015-01-02 11:00","2015","01","02","11:00"," ","-10.5","","-12.5","","85","","15","","3","","","","98.70","","","","-12","","NA"
"2015-01-02 12:00","2015","01","02","12:00"," ","-9.6","","-12.0","","82","","0","","1","","","","98.68","","","","-10","","NA"
"2015-01-02 13:00","2015","01","02","13:00"," ","-9.7","","-11.7","","85","","32","","6","","","","98.72","","","","-13","","NA"
"2015-01-02 14:00","2015","01","02","14:00"," ","-11.1","","-15.4","","71","","31","","15","","","","98.92","","","","-18","","NA"
"2015-01-02 15:00","2015","01","02","15:00"," ","-13.2","","-17.6","","70","","28","","13","","","","99.10","","","","-20","","NA"
"2015-01-02 16:00","2015","01","02","16:00"," ","-14.2","","-17.5","","76","","27","","23","","","","99.25","","","","-24","","NA"
"2015-01-02 17:00","2015","01","02","17:00"," ","-14.7","","-17.3","","80","","31","","15","","","","99.44","","","","-23","","NA"
"2015-01-02 18:00","2015","01","02","18:00"," ","-15.6","","-18.8","","76","","30","","27","","","","99.58","","","","-26","","NA"
"2015-01-02 19:00","2015","01","02","19:00"," ","-16.3","","-19.3","","78","","30","","17","","","","99.72","","","","-25","","NA"
"2015-01-02 20:00","2015","01","02","20:00"," ","-17.4","","-21.3","","71","","32","","19","","","","99.89","","","","-27","","NA"
"2015-01-02 21:00","2015","01","02","21:00"," ","-17.8","","-20.5","","79","","32","","14","","","","100.00","","","","-26","","NA"
"2015-01-02 22:00","2015","01","02","22:00"," ","-18.3","","-21.2","","78","","31","","17","","","","100.10","","","","-28","","NA"
"2015-01-02 23:00","2015","01","02","23:00"," ","-19.1","","-22.4","","75","","32","","20","","","","100.22","","","","-29","","NA"
"2015-01-03 00:00","2015","01","03","00:00"," ","-19.4","","-23.2","","72","","31","","19","","","","100.34","","","","-29","","NA"
"2015-01-03 01:00","2015","01","03","01:00"," ","-19.6","","-22.6","","77","","32","","13","","","","100.49","","","","-28","","NA"
"2015-01-03 02:00","2015","01","03","02:00"," ","-20.2","","-23.9","","72","","30","","14","","","","100.62","","","","-29","","NA"
"2015-01-03 03:00","2015","01","03","03:00"," ","-20.4","","-24.2","","72","","31","","14","","","","100.73","","","","-29","","NA"
"2015-01-03 04:00","2015","01","03","04:00"," ","-20.1","","-24.2","","70","","31","","17","","","","100.86","","","","-30","","NA"
"2015-01-03 05:00","2015","01","03","05:00"," ","-20.3","","-24.1","","72","","31","","18","","","","100.90","","","","-30","","NA"
"2015-01-03 06:00","2015","01","03","06:00"," ","-20.3","","-22.8","","80","","32","","10","","","","100.99","","","","-28","","NA"
"2015-01-03 07:00","2015","01","03","07:00"," ","-21.7","","-25.3","","73","","31","","12","","","","101.10","","","","-30","","NA"
"2015-01-03 08:00","2015","01","03","08:00"," ","-21.7","","-26.0","","68","","29","","14","","","","101.28","","","","-31","","NA"
"2015-01-03 09:00","2015","01","03","09:00"," ","-21.4","","-26.1","","66","","29","","14","","","","101.43","","","","-30","","NA"
"2015-01-03 10:00","2015","01","03","10:00"," ","-20.5","","-25.3","","66","","30","","15","","","","101.48","","","","-30","","NA"
"2015-01-03 11:00","2015","01","03","11:00"," ","-19.4","","-24.7","","63","","33","","13","","","","101.50","","","","-28","","NA"
"2015-01-03 12:00","2015","01","03","12:00"," ","-18.7","","-23.9","","64","","31","","11","","","","101.48","","","","-26","","NA"
"2015-01-03 13:00","2015","01","03","13:00"," ","-17.4","","-23.0","","62","","35","","9","","","","101.52","","","","-24","","NA"
"2015-01-03 14:00","2015","01","03","14:00"," ","-16.4","","-22.3","","60","","1","","4","","","","101.56","","","","-19","","NA"
"2015-01-03 15:00","2015","01","03","15:00"," ","-16.9","","-22.3","","63","","9","","4","","","","101.55","","","","-20","","NA"
"2015-01-03 16:00","2015","01","03","16:00"," ","-19.1","","-21.8","","79","","18","","3","","","","101.62","","","","-22","","NA"
"2015-01-03 17:00","2015","01","03","17:00"," ","-18.0","","-21.7","","73","","16","","5","","","","101.62","","","","-22","","NA"
"2015-01-03 18:00","2015","01","03","18:00"," ","-18.2","","-21.4","","76","","17","","6","","","","101.53","","","","-23","","NA"
"2015-01-03 19:00","2015","01","03","19:00"," ","-18.6","","-21.8","","76","","17","","7","","","","101.55","","","","-24","","NA"
"2015-01-03 20:00","2015","01","03","20:00"," ","-19.2","","-22.4","","75","","17","","7","","","","101.45","","","","-25","","NA"
"2015-01-03 21:00","2015","01","03","21:00"," ","-19.1","","-22.3","","75","","17","","9","","","","101.49","","","","-26","","NA"
"2015-01-03 22:00","2015","01","03","22:00"," ","-18.7","","-22.0","","75","","17","","7","","","","101.36","","","","-24","","NA"
"2015-01-03 23:00","2015","01","03","23:00"," ","-17.9","","-21.8","","71","","15","","10","","","","101.25","","","","-25","","NA"
"2015-01-04 00:00","2015","01","04","00:00"," ","-17.3","","-21.9","","67","","16","","11","","","","101.14","","","","-24","","NA"
"2015-01-04 01:00","2015","01","04","01:00"," ","-16.5","","-21.7","","64","","15","","12","","","","101.07","","","","-24","","NA"
"2015-01-04 02:00","2015","01","04","02:00"," ","-16.9","","-19.3","","82","","16","","12","","","","101.01","","","","-24","","NA"
"2015-01-04 03:00","2015","01","04","03:00"," ","-16.8","","-18.9","","84","","16","","14","","","","100.89","","","","-25","","NA"
"2015-01-04 04:00","2015","01","04","04:00"," ","-16.7","","-18.6","","85","","16","","10","","","","100.74","","","","-23","","NA"
"2015-01-04 05:00","2015","01","04","05:00"," ","-16.2","","-18.1","","85","","17","","8","","","","100.52","","","","-22","","NA"
"2015-01-04 06:00","2015","01","04","06:00"," ","-15.6","","-17.4","","86","","18","","7","","","","100.40","","","","-21","","NA"
"2015-01-04 07:00","2015","01","04","07:00"," ","-15.3","","-17.0","","87","","17","","5","","","","100.29","","","","-19","","NA"
"2015-01-04 08:00","2015","01","04","08:00"," ","-13.8","","-15.3","","88","","17","","12","","","","100.12","","","","-21","","NA"
"2015-01-04 09:00","2015","01","04","09:00"," ","-13.1","","-14.6","","88","","16","","12","","","","99.97","","","","-20","","NA"
"2015-01-04 10:00","2015","01","04","10:00"," ","-12.2","","-13.8","","88","","16","","16","","","","99.81","","","","-20","","NA"
"2015-01-04 11:00","2015","01","04","11:00"," ","-11.4","","-13.0","","87","","16","","13","","","","99.58","","","","-18","","NA"
"2015-01-04 12:00","2015","01","04","12:00"," ","-10.2","","-12.1","","86","","15","","16","","","","99.24","","","","-17","","NA"
"2015-01-04 13:00","2015","01","04","13:00"," ","-9.3","","-11.0","","87","","16","","11","","","","99.07","","","","-15","","NA"
"2015-01-04 14:00","2015","01","04","14:00"," ","-8.7","","-9.8","","92","","16","","10","","","","98.90","","","","-14","","NA"
"2015-01-04 15:00","2015","01","04","15:00"," ","-8.2","","-9.1","","93","","16","","8","","","","98.66","","","","-12","","NA"
"2015-01-04 16:00","2015","01","04","16:00"," ","-7.6","","-8.3","","94","","17","","6","","","","98.42","","","","-11","","NA"
"2015-01-04 17:00","2015","01","04","17:00"," ","-6.8","","-7.4","","95","","18","","5","","","","98.23","","","","-9","","NA"
"2015-01-04 18:00","2015","01","04","18:00"," ","-6.8","","-7.4","","96","","18","","5","","","","98.07","","","","-9","","NA"
"2015-01-04 19:00","2015","01","04","19:00"," ","-5.5","","-6.1","","95","","16","","9","","","","97.92","","","","-10","","NA"
"2015-01-04 20:00","2015","01","04","20:00"," ","-4.8","","-5.9","","92","","16","","11","","","","97.62","","","","-9","","NA"
"2015-01-04 21:00","2015","01","04","21:00"," ","-4.6","","-5.9","","91","","16","","13","","","","97.41","","","","-10","","NA"
"2015-01-04 22:00","2015","01","04","22:00"," ","-4.6","","-5.3","","95","","17","","8","","","","97.34","","","","-8","","NA"
"2015-01-04 23:00","2015","01","04","23:00"," ","-4.5","","-5.0","","96","","15","","6","","","","97.28","","","","-7","","NA"
"2015-01-05 00:00","2015","01","05","00:00"," ","-4.3","","-4.6","","98","","17","","7","","","","97.05","","","","-7","","NA"
"2015-01-05 01:00","2015","01","05","01:00"," ","-4.2","","-4.6","","97","","17","","10","","","","96.96","","","","-8","","NA"
"2015-01-05 02:00","2015","01","05","02:00"," ","-4.0","","-4.5","","96","","16","","3","","","","96.83","","","","-5","","NA"
"2015-01-05 03:00","2015","01","05","03:00"," ","-3.9","","-4.4","","97","","17","","4","","","","96.86","","","","-6","","NA"
"2015-01-05 04:00","2015","01","05","04:00"," ","-3.1","","-5.0","","87","","30","","10","","","","96.80","","","","-7","","NA"
"2015-01-05 05:00","2015","01","05","05:00"," ","-4.9","","-7.8","","80","","30","","20","","","","96.86","","","","-11","","NA"
"2015-01-05 06:00","2015","01","05","06:00"," ","-6.7","","-9.6","","80","","24","","15","","","","96.94","","","","-13","","NA"
"2015-01-05 07:00","2015","01","05","07:00"," ","-8.8","","-12.1","","77","","24","","16","","","","97.03","","","","-16","","NA"
"2015-01-05 08:00","2015","01","05","08:00"," ","-9.7","","-13.2","","76","","27","","17","","","","97.14","","","","-17","","NA"
"2015-01-05 09:00","2015","01","05","09:00"," ","-10.2","","-14.1","","73","","27","","26","","","","97.24","","","","-19","","NA"
"2015-01-05 10:00","2015","01","05","10:00"," ","-10.7","","-15.2","","69","","28","","28","","","","97.27","","","","-20","","NA"
"2015-01-05 11:00","2015","01","05","11:00"," ","-11.3","","-16.3","","66","","27","","19","","","","97.33","","","","-19","","NA"
"2015-01-05 12:00","2015","01","05","12:00"," ","-12.8","","-18.3","","64","","29","","27","","","","97.41","","","","-23","","NA"
"2015-01-05 13:00","2015","01","05","13:00"," ","-14.4","","-19.2","","66","","27","","28","","","","97.57","","","","-25","","NA"
"2015-01-05 14:00","2015","01","05","14:00"," ","-15.6","","-19.4","","73","","27","","22","","","","97.79","","","","-25","","NA"
"2015-01-05 15:00","2015","01","05","15:00"," ","-16.4","","-19.6","","76","","27","","23","","","","97.94","","","","-27","","NA"
"2015-01-05 16:00","2015","01","05","16:00"," ","-17.3","","-20.1","","79","","27","","22","","","","98.07","","","","-28","","NA"
"2015-01-05 17:00","2015","01","05","17:00"," ","-17.6","","-20.7","","77","","27","","20","","","","98.19","","","","-27","","NA"
"2015-01-05 18:00","2015","01","05","18:00"," ","-18.1","","-20.9","","79","","29","","19","","","","98.35","","","","-28","","NA"
"2015-01-05 19:00","2015","01","05","19:00"," ","-19.0","","-22.2","","76","","30","","21","","","","98.49","","","","-29","","NA"
"2015-01-05 20:00","2015","01","05","20:00"," ","-19.9","","-23.2","","75","","30","","28","","","","98.62","","","","-32","","NA"
"2015-01-05 21:00","2015","01","05","21:00"," ","-20.3","","-23.4","","77","","30","","18","","","","98.76","","","","-30","","NA"
"2015-01-05 22:00","2015","01","05","22:00"," ","-21.3","","-24.8","","73","","30","","23","","","","98.85","","","","-33","","NA"
"2015-01-05 23:00","2015","01","05","23:00"," ","-22.2","","-25.7","","73","","30","","28","","","","98.95","","","","-35","","NA"
"2015-01-06 00:00","2015","01","06","00:00"," ","-22.5","","-26.0","","73","","31","","25","","","","99.04","","","","-35","","NA"
"2015-01-06 01:00","2015","01","06","01:00"," ","-23.1","","-27.0","","70","","30","","32","","","","99.10","","","","-37","","NA"
"2015-01-06 02:00","2015","01","06","02:00"," ","-23.6","","-27.2","","73","","29","","27","","","","99.19","","","","-37","","NA"
"2015-01-06 03:00","2015","01","06","03:00"," ","-24.0","","-27.6","","72","","30","","24","","","","99.31","","","","-37","","NA"
"2015-01-06 04:00","2015","01","06","04:00"," ","-24.5","","-28.6","","69","","30","","31","","","","99.37","","","","-39","","NA"
"2015-01-06 05:00","2015","01","06","05:00"," ","-24.9","","-28.8","","70","","30","","29","","","","99.43","","","","-39","","NA"
"2015-01-06 06:00","2015","01","06","06:00"," ","-25.4","","-29.7","","67","","30","","26","","","","99.50","","","","-39","","NA"
"2015-01-06 07:00","2015","01","06","07:00"," ","-25.6","","-29.7","","68","","30","","20","","","","99.57","","","","-38","","NA"
"2015-01-06 08:00","2015","01","06","08:00"," ","-25.6","","-29.9","","67","","30","","17","","","","99.64","","","","-37","","NA"
"2015-01-06 09:00","2015","01","06","09:00"," ","-25.2","","-29.7","","66","","30","","16","","","","99.71","","","","-36","","NA"
"2015-01-06 10:00","2015","01","06","10:00"," ","-24.8","","-29.8","","63","","31","","19","","","","99.68","","","","-36","","NA"
"2015-01-06 11:00","2015","01","06","11:00"," ","-24.1","","-29.6","","60","","30","","20","","","","99.63","","","","-36","","NA"
"2015-01-06 12:00","2015","01","06","12:00"," ","-23.9","","-29.8","","58","","30","","20","","","","99.60","","","","-35","","NA"
"2015-01-06 13:00","2015","01","06","13:00"," ","-23.2","","-28.9","","60","","31","","14","","","","99.58","","","","-33","","NA"
"2015-01-06 14:00","2015","01","06","14:00"," ","-22.8","","-28.0","","63","","32","","8","","","","99.60","","","","-30","","NA"
"2015-01-06 15:00","2015","01","06","15:00"," ","-22.3","","-28.4","","58","","27","","8","","","","99.57","","","","-29","","NA"
"2015-01-06 16:00","2015","01","06","16:00"," ","-24.6","","-28.5","","70","","0","","1","","","","99.50","","","","-26","","NA"
"2015-01-06 17:00","2015","01","06","17:00"," ","-25.9","","-28.5","","79","","14","","2","","","","99.47","","","","-28","","NA"
"2015-01-06 18:00","2015","01","06","18:00"," ","-26.1","","-28.7","","78","","16","","5","","","","99.48","","","","-31","","NA"
"2015-01-06 19:00","2015","01","06","19:00"," ","-26.9","","-29.6","","77","","17","","5","","","","99.41","","","","-32","","NA"
"2015-01-06 20:00","2015","01","06","20:00"," ","-26.3","","-29.1","","78","","17","","6","","","","99.32","","","","-32","","NA"
"2015-01-06 21:00","2015","01","06","21:00"," ","-26.3","","-29.1","","78","","17","","7","","","","99.27","","","","-33","","NA"
"2015-01-06 22:00","2015","01","06","22:00"," ","-26.6","","-29.3","","78","","17","","7","","","","99.20","","","","-33","","NA"
"2015-01-06 23:00","2015","01","06","23:00"," ","-26.3","","-29.1","","78","","19","","6","","","","99.13","","","","-32","","NA"
"2015-01-07 00:00","2015","01","07","00:00"," ","-25.7","","-28.4","","79","","17","","4","","","","99.10","","","","-30","","NA"
"2015-01-07 01:00","2015","01","07","01:00"," ","-25.5","","-28.1","","79","","17","","4","","","","99.04","","","","-30","","NA"
"2015-01-07 02:00","2015","01","07","02:00"," ","-25.5","","-28.1","","79","","15","","5","","","","99.01","","","","-31","","NA"
"2015-01-07 03:00","2015","01","07","03:00"," ","-25.0","","-27.5","","79","","15","","3","","","","98.94","","","","-28","","NA"
"2015-01-07 04:00","2015","01","07","04:00"," ","-24.9","","-27.5","","79","","15","","4","","","","98.87","","","","-29","","NA"
"2015-01-07 05:00","2015","01","07","05:00"," ","-25.0","","-27.5","","80","","17","","3","","","","98.81","","","","-28","","NA"
"2015-01-07 06:00","2015","01","07","06:00"," ","-25.4","","-27.9","","79","","15","","3","","","","98.80","","","","-28","","NA"
"2015-01-07 07:00","2015","01","07","07:00"," ","-25.3","","-27.9","","79","","14","","4","","","","98.84","","","","-29","","NA"
"2015-01-07 08:00","2015","01","07","08:00"," ","-25.0","","-27.5","","80","","20","","2","","","","98.84","","","","-27","","NA"
"2015-01-07 09:00","2015","01","07","09:00"," ","-24.6","","-27.3","","78","","15","","5","","","","98.83","","","","-29","","NA"
"2015-01-07 10:00","2015","01","07","10:00"," ","-22.5","","-25.4","","77","","18","","3","","","","98.77","","","","-25","","NA"
"2015-01-07 11:00","2015","01","07","11:00"," ","-20.8","","-24.2","","74","","34","","1","","","","98.68","","","","-22","","NA"
"2015-01-07 12:00","2015","01","07","12:00"," ","-19.8","","-23.6","","71","","33","","3","","","","98.58","","","","-22","","NA"
"2015-01-07 13:00","2015","01","07","13:00"," ","-18.7","","-22.3","","73","","34","","7","","","","98.53","","","","-24","","NA"
"2015-01-07 14:00","2015","01","07","14:00"," ","-17.7","","-21.4","","73","","36","","7","","","","98.56","","","","-23","","NA"
"2015-01-07 15:00","2015","01","07","15:00"," ","-17.8","","-21.0","","76","","32","","11","","","","98.61","","","","-25","","NA"
"2015-01-07 16:00","2015","01","07","16:00"," ","-18.6","","-21.4","","79","","35","","10","","","","98.68","","","","-26","","NA"
"2015-01-07 17:00","2015","01","07","17:00"," ","-20.1","","-23.2","","76","","32","","19","","","","98.79","","","","-30","","NA"
"2015-01-07 18:00","2015","01","07","18:00"," ","-21.1","","-24.4","","75","","33","","21","","","","98.87","","","","-32","","NA"
"2015-01-07 19:00","2015","01","07","19:00"," ","-21.8","","-24.9","","76","","34","","26","","","","98.93","","","","-34","","NA"
"2015-01-07 20:00","2015","01","07","20:00"," ","-22.5","","-25.7","","75","","33","","16","","","","99.01","","","","-32","","NA"
"2015-01-07 21:00","2015","01","07","21:00"," ","-22.9","","-25.8","","77","","33","","14","","","","99.07","","","","-32","","NA"
"2015-01-07 22:00","2015","01","07","22:00"," ","-23.7","","-28.1","","67","","31","","18","","","","99.12","","","","-35","","NA"
"2015-01-07 23:00","2015","01","07","23:00"," ","-24.6","","-28.1","","73","","31","","11","","","","99.12","","","","-33","","NA"
"2015-01-08 00:00","2015","01","08","00:00"," ","-25.0","","-28.9","","70","","32","","16","","","","99.12","","","","-36","","NA"
"2015-01-08 01:00","2015","01","08","01:00"," ","-25.4","","-30.7","","61","","30","","20","","","","99.18","","","","-37","","NA"
"2015-01-08 02:00","2015","01","08","02:00"," ","-25.9","","-29.9","","69","","32","","15","","","","99.22","","","","-36","","NA"
"2015-01-08 03:00","2015","01","08","03:00"," ","-26.6","","-31.0","","67","","31","","13","","","","99.25","","","","-36","","NA"
"2015-01-08 04:00","2015","01","08","04:00"," ","-27.2","","-31.2","","69","","28","","8","","","","99.26","","","","-35","","NA"
"2015-01-08 05:00","2015","01","08","05:00"," ","-27.6","","-31.9","","67","","30","","12","","","","99.26","","","","-37","","NA"
"2015-01-08 06:00","2015","01","08","06:00"," ","-27.6","","-31.9","","67","","29","","9","","","","99.32","","","","-36","","NA"
"2015-01-08 07:00","2015","01","08","07:00"," ","-28.4","","-32.8","","66","","30","","8","","","","99.38","","","","-36","","NA"
"2015-01-08 08:00","2015","01","08","08:00"," ","-30.0","","-33.1","","74","","","","0","","","","99.42","","","","","","NA"
"2015-01-08 09:00","2015","01","08","09:00"," ","-27.6","","-30.8","","74","","18","","4","","","","99.40","","","","-32","","NA"
"2015-01-08 10:00","2015","01","08","10:00"," ","-25.8","","-30.7","","63","","14","","7","","","","99.41","","","","-32","","NA"
"2015-01-08 11:00","2015","01","08","11:00"," ","-23.6","","-29.5","","58","","13","","4","","","","99.36","","","","-27","","NA"
"2015-01-08 12:00","2015","01","08","12:00"," ","-22.3","","-29.3","","53","","22","","13","","","","99.25","","","","-31","","NA"
"2015-01-08 13:00","2015","01","08","13:00"," ","-21.3","","-28.7","","51","","22","","10","","","","99.21","","","","-29","","NA"
"2015-01-08 14:00","2015","01","08","14:00"," ","-21.2","","-28.4","","52","","21","","10","","","","99.27","","","","-29","","NA"
"2015-01-08 15:00","2015","01","08","15:00"," ","-22.3","","-28.5","","57","","21","","10","","","","99.32","","","","-30","","NA"
"2015-01-08 16:00","2015","01","08","16:00"," ","-23.1","","-28.3","","63","","20","","7","","","","99.35","","","","-29","","NA"
"2015-01-08 17:00","2015","01","08","17:00"," ","-23.8","","-28.1","","68","","18","","8","","","","99.39","","","","-31","","NA"
"2015-01-08 18:00","2015","01","08","18:00"," ","-24.6","","-28.6","","70","","17","","6","","","","99.38","","","","-30","","NA"
"2015-01-08 19:00","2015","01","08","19:00"," ","-25.1","","-28.9","","70","","15","","10","","","","99.40","","","","-33","","NA"
"2015-01-08 20:00","2015","01","08","20:00"," ","-26.5","","-29.4","","77","","18","","7","","","","99.46","","","","-33","","NA"
"2015-01-08 21:00","2015","01","08","21:00"," ","-26.6","","-29.8","","74","","17","","6","","","","99.43","","","","-33","","NA"
"2015-01-08 22:00","2015","01","08","22:00"," ","-26.0","","-28.9","","76","","18","","6","","","","99.38","","","","-32","","NA"
"2015-01-08 23:00","2015","01","08","23:00"," ","-25.7","","-28.9","","74","","16","","14","","","","99.35","","","","-36","","NA"
"2015-01-09 00:00","2015","01","09","00:00"," ","-25.0","","-28.3","","74","","17","","11","","","","99.30","","","","-34","","NA"
"2015-01-09 01:00","2015","01","09","01:00"," ","-24.1","","-27.3","","75","","17","","10","","","","99.27","","","","-32","","NA"
"2015-01-09 02:00","2015","01","09","02:00"," ","-23.4","","-26.4","","76","","17","","12","","","","99.25","","","","-32","","NA"
"2015-01-09 03:00","2015","01","09","03:00"," ","-22.4","","-25.2","","78","","16","","11","","","","99.17","","","","-31","","NA"
"2015-01-09 04:00","2015","01","09","04:00"," ","-21.1","","-23.6","","80","","17","","8","","","","99.08","","","","-28","","NA"
"2015-01-09 05:00","2015","01","09","05:00"," ","-21.1","","-23.4","","81","","18","","4","","","","98.95","","","","-25","","NA"
"2015-01-09 06:00","2015","01","09","06:00"," ","-20.7","","-22.9","","82","","16","","1","","","","98.85","","","","-22","","NA"
"2015-01-09 07:00","2015","01","09","07:00"," ","-20.2","","-22.2","","83","","16","","4","","","","98.80","","","","-24","","NA"
"2015-01-09 08:00","2015","01","09","08:00"," ","-18.5","","-20.4","","85","","19","","3","","","","98.70","","","","-21","","NA"
"2015-01-09 09:00","2015","01","09","09:00"," ","-18.0","","-20.2","","82","","16","","8","","","","98.56","","","","-24","","NA"
"2015-01-09 10:00","2015","01","09","10:00"," ","-17.1","","-19.3","","83","","18","","5","","","","98.46","","","","-21","","NA"
"2015-01-09 11:00","2015","01","09","11:00"," ","-16.6","","-18.9","","83","","15","","7","","","","98.36","","","","-22","","NA"
"2015-01-09 12:00","2015","01","09","12:00"," ","-15.5","","-17.8","","82","","16","","8","","","","98.25","","","","-21","","NA"
"2015-01-09 13:00","2015","01","09","13:00"," ","-14.1","","-16.7","","81","","16","","10","","","","98.16","","","","-20","","NA"
"2015-01-09 14:00","2015","01","09","14:00"," ","-12.6","","-15.7","","78","","16","","8","","","","98.13","","","","-18","","NA"
"2015-01-09 15:00","2015","01","09","15:00"," ","-11.6","","-15.2","","75","","16","","7","","","","98.14","","","","-16","","NA"
"2015-01-09 16:00","2015","01","09","16:00"," ","-11.6","","-14.0","","82","","14","","5","","","","98.20","","","","-15","","NA"
"2015-01-09 17:00","2015","01","09","17:00"," ","-11.9","","-13.5","","88","","16","","2","","","","98.25","","","","-13","","NA"
"2015-01-09 18:00","2015","01","09","18:00"," ","-12.4","","-13.4","","92","","15","","4","","","","98.33","","","","-15","","NA"
"2015-01-09 19:00","2015","01","09","19:00"," ","-11.9","","-13.1","","91","","23","","3","","","","98.43","","","","-14","","NA"
